Postal Code,Date,Sentiment,Year
80234,5/7/2022,Positive,2022
80238,5/7/2022,Negative,2022
80219,5/7/2022,Positive,2022
80120,5/7/2022,Positive,2022
80120,5/7/2022,Positive,2022
80211,5/7/2022,Positive,2022
80204,5/7/2022,Positive,2022
80219,5/7/2022,Positive,2022
80016,5/7/2022,Positive,2022
80014,5/7/2022,Positive,2022
80016,5/7/2022,Positive,2022
80014,5/7/2022,Positive,2022
80014,5/7/2022,Neutral,2022
80211,5/7/2022,Positive,2022
80120,5/7/2022,Neutral,2022
80219,5/7/2022,Positive,2022
80002,5/7/2022,Neutral,2022
80234,5/7/2022,Positive,2022
80219,5/7/2022,Positive,2022
80120,5/7/2022,Neutral,2022
80120,5/7/2022,Neutral,2022
80211,5/7/2022,Negative,2022
80120,5/7/2022,Neutral,2022
80211,5/7/2022,Positive,2022
80211,5/7/2022,Positive,2022
80120,5/7/2022,Neutral,2022
80014,5/7/2022,Neutral,2022
80120,5/7/2022,Neutral,2022
80211,5/7/2022,Neutral,2022
80016,5/7/2022,Positive,2022
80234,5/7/2022,Positive,2022
80002,5/7/2022,Negative,2022
80234,5/7/2022,Negative,2022
80238,5/7/2022,Positive,2022
80234,5/7/2022,Positive,2022
80120,5/7/2022,Positive,2022
80211,5/7/2022,Negative,2022
80120,5/7/2022,Positive,2022
80016,5/7/2022,Positive,2022
80120,5/7/2022,Neutral,2022
80234,5/7/2022,Neutral,2022
80211,5/7/2022,Positive,2022
80014,5/7/2022,Positive,2022
80234,5/7/2022,Neutral,2022
80120,5/7/2022,Neutral,2022
80221,4/7/2022,Negative,2022
80234,4/7/2022,Negative,2022
80016,4/7/2022,Neutral,2022
80002,4/7/2022,Positive,2022
80204,4/7/2022,Positive,2022
80221,4/7/2022,Negative,2022
80204,4/7/2022,Negative,2022
80204,4/7/2022,Positive,2022
80221,4/7/2022,Negative,2022
80219,4/7/2022,Positive,2022
80238,4/7/2022,Positive,2022
80120,4/7/2022,Positive,2022
80221,4/7/2022,Positive,2022
80219,4/7/2022,Negative,2022
80234,4/7/2022,Neutral,2022
80204,4/7/2022,Positive,2022
80204,4/7/2022,Negative,2022
80014,4/7/2022,Positive,2022
80204,4/7/2022,Negative,2022
80120,4/7/2022,Positive,2022
80120,4/7/2022,Negative,2022
80234,4/7/2022,Negative,2022
80016,4/7/2022,Neutral,2022
80238,4/7/2022,Positive,2022
80120,4/7/2022,Positive,2022
80016,4/7/2022,Neutral,2022
80016,4/7/2022,Positive,2022
80120,4/7/2022,Negative,2022
80219,4/7/2022,Positive,2022
80211,4/7/2022,Positive,2022
80120,4/7/2022,Positive,2022
80204,4/7/2022,Positive,2022
80120,4/7/2022,Positive,2022
80221,4/7/2022,Neutral,2022
80234,4/7/2022,Positive,2022
80234,4/7/2022,Neutral,2022
80219,4/7/2022,Positive,2022
80221,4/7/2022,Positive,2022
80221,4/7/2022,Negative,2022
80221,4/7/2022,Negative,2022
80238,4/7/2022,Positive,2022
80234,4/7/2022,Positive,2022
80221,4/7/2022,Positive,2022
80221,4/7/2022,Positive,2022
80221,4/7/2022,Positive,2022
80211,4/7/2022,Neutral,2022
80120,4/7/2022,Positive,2022
80014,4/7/2022,Positive,2022
80211,4/7/2022,Positive,2022
80002,4/7/2022,Positive,2022
80016,4/7/2022,Neutral,2022
80016,4/7/2022,Positive,2022
80234,4/7/2022,Positive,2022
80211,4/7/2022,Positive,2022
80211,4/7/2022,Positive,2022
80014,4/7/2022,Neutral,2022
80120,4/7/2022,Negative,2022
80234,4/7/2022,Positive,2022
80219,4/7/2022,Positive,2022
80014,4/7/2022,Neutral,2022
80016,4/7/2022,Negative,2022
80238,4/7/2022,Positive,2022
80016,4/7/2022,Positive,2022
80234,4/7/2022,Positive,2022
80238,4/7/2022,Positive,2022
80234,4/7/2022,Positive,2022
80211,4/7/2022,Positive,2022
80221,4/7/2022,Negative,2022
80204,4/7/2022,Positive,2022
80120,4/7/2022,Positive,2022
80204,4/7/2022,Neutral,2022
80238,4/7/2022,Neutral,2022
80234,3/7/2022,Neutral,2022
80016,3/7/2022,Positive,2022
80219,3/7/2022,Neutral,2022
80211,3/7/2022,Negative,2022
80016,3/7/2022,Positive,2022
80204,3/7/2022,Negative,2022
80204,3/7/2022,Neutral,2022
80014,3/7/2022,Negative,2022
80204,3/7/2022,Positive,2022
80234,3/7/2022,Positive,2022
80014,3/7/2022,Positive,2022
80238,3/7/2022,Negative,2022
80014,3/7/2022,Neutral,2022
80221,3/7/2022,Positive,2022
80221,3/7/2022,Positive,2022
80120,3/7/2022,Positive,2022
80211,3/7/2022,Neutral,2022
80204,3/7/2022,Positive,2022
80016,3/7/2022,Positive,2022
80120,3/7/2022,Neutral,2022
80234,3/7/2022,Neutral,2022
80014,3/7/2022,Negative,2022
80014,3/7/2022,Neutral,2022
80002,3/7/2022,Negative,2022
80120,3/7/2022,Positive,2022
80204,3/7/2022,Positive,2022
80234,3/7/2022,Positive,2022
80120,3/7/2022,Positive,2022
80204,3/7/2022,Positive,2022
80016,3/7/2022,Positive,2022
80204,3/7/2022,Positive,2022
80016,3/7/2022,Neutral,2022
80221,3/7/2022,Positive,2022
80221,3/7/2022,Neutral,2022
80014,3/7/2022,Positive,2022
80016,3/7/2022,Positive,2022
80219,3/7/2022,Negative,2022
80014,3/7/2022,Positive,2022
80002,3/7/2022,Positive,2022
80120,3/7/2022,Positive,2022
80120,3/7/2022,Negative,2022
80204,3/7/2022,Negative,2022
80016,3/7/2022,Positive,2022
80234,3/7/2022,Negative,2022
80234,3/7/2022,Neutral,2022
80238,3/7/2022,Neutral,2022
80238,3/7/2022,Neutral,2022
80120,3/7/2022,Negative,2022
80234,3/7/2022,Positive,2022
80221,3/7/2022,Neutral,2022
80014,3/7/2022,Positive,2022
80234,3/7/2022,Negative,2022
80238,3/7/2022,Positive,2022
80204,3/7/2022,Positive,2022
80211,3/7/2022,Positive,2022
80016,3/7/2022,Positive,2022
80120,3/7/2022,Positive,2022
80014,3/7/2022,Positive,2022
80238,3/7/2022,Neutral,2022
80204,3/7/2022,Positive,2022
80219,3/7/2022,Positive,2022
80211,3/7/2022,Neutral,2022
80219,3/7/2022,Positive,2022
80221,2/7/2022,Negative,2022
80211,2/7/2022,Positive,2022
80238,2/7/2022,Positive,2022
80211,2/7/2022,Positive,2022
80002,2/7/2022,Positive,2022
80120,2/7/2022,Negative,2022
80238,2/7/2022,Neutral,2022
80221,2/7/2022,Negative,2022
80219,2/7/2022,Positive,2022
80234,2/7/2022,Neutral,2022
80120,2/7/2022,Positive,2022
80204,2/7/2022,Positive,2022
80204,2/7/2022,Positive,2022
80014,2/7/2022,Neutral,2022
80014,2/7/2022,Negative,2022
80016,2/7/2022,Positive,2022
80234,2/7/2022,Neutral,2022
80014,2/7/2022,Positive,2022
80014,2/7/2022,Positive,2022
80219,2/7/2022,Neutral,2022
80204,2/7/2022,Negative,2022
80120,2/7/2022,Negative,2022
80002,2/7/2022,Positive,2022
80211,2/7/2022,Positive,2022
80002,2/7/2022,Positive,2022
80002,2/7/2022,Neutral,2022
80204,2/7/2022,Positive,2022
80204,2/7/2022,Positive,2022
80120,2/7/2022,Neutral,2022
80238,2/7/2022,Positive,2022
80238,2/7/2022,Positive,2022
80238,2/7/2022,Positive,2022
80219,2/7/2022,Negative,2022
80221,2/7/2022,Positive,2022
80016,2/7/2022,Positive,2022
80221,2/7/2022,Positive,2022
80204,2/7/2022,Positive,2022
80238,2/7/2022,Positive,2022
80238,2/7/2022,Positive,2022
80234,2/7/2022,Positive,2022
80238,2/7/2022,Negative,2022
80234,2/7/2022,Negative,2022
80219,2/7/2022,Negative,2022
80211,2/7/2022,Neutral,2022
80238,2/7/2022,Positive,2022
80221,2/7/2022,Positive,2022
80211,2/7/2022,Positive,2022
80219,2/7/2022,Negative,2022
80219,2/7/2022,Positive,2022
80016,2/7/2022,Positive,2022
80211,2/7/2022,Positive,2022
80234,2/7/2022,Positive,2022
80120,2/7/2022,Positive,2022
80120,2/7/2022,Positive,2022
80002,2/7/2022,Positive,2022
80211,2/7/2022,Positive,2022
80204,2/7/2022,Positive,2022
80234,2/7/2022,Positive,2022
80014,2/7/2022,Positive,2022
80014,2/7/2022,Neutral,2022
80234,2/7/2022,Positive,2022
80014,2/7/2022,Neutral,2022
80120,2/7/2022,Neutral,2022
80219,1/7/2022,Positive,2022
80238,1/7/2022,Neutral,2022
80204,1/7/2022,Positive,2022
80238,1/7/2022,Positive,2022
80014,1/7/2022,Negative,2022
80238,1/7/2022,Positive,2022
80221,1/7/2022,Negative,2022
80221,1/7/2022,Negative,2022
80016,1/7/2022,Negative,2022
80238,1/7/2022,Positive,2022
80016,1/7/2022,Positive,2022
80014,1/7/2022,Negative,2022
80014,1/7/2022,Positive,2022
80120,1/7/2022,Neutral,2022
80238,1/7/2022,Positive,2022
80002,1/7/2022,Positive,2022
80120,1/7/2022,Positive,2022
80234,1/7/2022,Neutral,2022
80234,1/7/2022,Neutral,2022
80014,1/7/2022,Negative,2022
80204,1/7/2022,Negative,2022
80002,1/7/2022,Positive,2022
80014,1/7/2022,Neutral,2022
80002,1/7/2022,Neutral,2022
80016,1/7/2022,Negative,2022
80221,1/7/2022,Positive,2022
80211,1/7/2022,Positive,2022
80211,1/7/2022,Neutral,2022
80014,1/7/2022,Positive,2022
80221,1/7/2022,Negative,2022
80204,1/7/2022,Neutral,2022
80211,1/7/2022,Negative,2022
80221,1/7/2022,Positive,2022
80221,1/7/2022,Positive,2022
80234,1/7/2022,Negative,2022
80016,1/7/2022,Positive,2022
80002,1/7/2022,Positive,2022
80221,1/7/2022,Neutral,2022
80211,1/7/2022,Positive,2022
80211,1/7/2022,Positive,2022
80014,1/7/2022,Positive,2022
80016,1/7/2022,Positive,2022
80234,1/7/2022,Positive,2022
80221,1/7/2022,Positive,2022
80204,1/7/2022,Neutral,2022
80120,1/7/2022,Positive,2022
80221,1/7/2022,Positive,2022
80002,1/7/2022,Positive,2022
80014,1/7/2022,Neutral,2022
80238,1/7/2022,Negative,2022
80120,1/7/2022,Positive,2022
80238,1/7/2022,Neutral,2022
80211,1/7/2022,Neutral,2022
80014,1/7/2022,Positive,2022
80211,1/7/2022,Positive,2022
80234,30/6/2022,Positive,2022
80238,30/6/2022,Negative,2022
80002,30/6/2022,Neutral,2022
80014,30/6/2022,Positive,2022
80204,30/6/2022,Positive,2022
80016,30/6/2022,Positive,2022
80221,30/6/2022,Negative,2022
80234,30/6/2022,Positive,2022
80238,30/6/2022,Neutral,2022
80219,30/6/2022,Positive,2022
80204,30/6/2022,Negative,2022
80120,30/6/2022,Positive,2022
80204,30/6/2022,Negative,2022
80016,30/6/2022,Positive,2022
80120,30/6/2022,Positive,2022
80120,30/6/2022,Positive,2022
80221,30/6/2022,Positive,2022
80204,30/6/2022,Positive,2022
80120,30/6/2022,Neutral,2022
80016,30/6/2022,Negative,2022
80120,30/6/2022,Positive,2022
80234,30/6/2022,Negative,2022
80120,30/6/2022,Neutral,2022
80014,30/6/2022,Negative,2022
80219,30/6/2022,Positive,2022
80234,30/6/2022,Positive,2022
80014,30/6/2022,Positive,2022
80234,30/6/2022,Positive,2022
80238,30/6/2022,Positive,2022
80120,30/6/2022,Neutral,2022
80016,30/6/2022,Positive,2022
80016,30/6/2022,Negative,2022
80120,30/6/2022,Positive,2022
80002,30/6/2022,Positive,2022
80016,30/6/2022,Positive,2022
80014,30/6/2022,Positive,2022
80234,30/6/2022,Positive,2022
80002,30/6/2022,Negative,2022
80238,30/6/2022,Negative,2022
80211,30/6/2022,Positive,2022
80219,30/6/2022,Neutral,2022
80219,30/6/2022,Neutral,2022
80219,30/6/2022,Neutral,2022
80002,30/6/2022,Neutral,2022
80016,30/6/2022,Positive,2022
80238,30/6/2022,Negative,2022
80234,30/6/2022,Negative,2022
80238,30/6/2022,Neutral,2022
80016,30/6/2022,Neutral,2022
80204,30/6/2022,Positive,2022
80014,30/6/2022,Positive,2022
80238,30/6/2022,Positive,2022
80016,30/6/2022,Neutral,2022
80002,30/6/2022,Negative,2022
80204,30/6/2022,Neutral,2022
80221,29/6/2022,Positive,2022
80211,29/6/2022,Neutral,2022
80014,29/6/2022,Neutral,2022
80014,29/6/2022,Positive,2022
80002,29/6/2022,Positive,2022
80238,29/6/2022,Negative,2022
80234,29/6/2022,Negative,2022
80221,29/6/2022,Positive,2022
80016,29/6/2022,Neutral,2022
80016,29/6/2022,Neutral,2022
80002,29/6/2022,Positive,2022
80234,29/6/2022,Positive,2022
80219,29/6/2022,Positive,2022
80221,29/6/2022,Positive,2022
80219,29/6/2022,Neutral,2022
80014,29/6/2022,Positive,2022
80219,29/6/2022,Negative,2022
80016,29/6/2022,Neutral,2022
80221,29/6/2022,Neutral,2022
80204,29/6/2022,Positive,2022
80219,29/6/2022,Negative,2022
80002,29/6/2022,Positive,2022
80014,29/6/2022,Negative,2022
80016,29/6/2022,Neutral,2022
80219,29/6/2022,Positive,2022
80002,29/6/2022,Positive,2022
80204,29/6/2022,Negative,2022
80211,29/6/2022,Positive,2022
80234,29/6/2022,Neutral,2022
80234,29/6/2022,Positive,2022
80204,29/6/2022,Positive,2022
80211,29/6/2022,Negative,2022
80238,29/6/2022,Neutral,2022
80016,29/6/2022,Neutral,2022
80016,29/6/2022,Neutral,2022
80221,29/6/2022,Positive,2022
80221,29/6/2022,Negative,2022
80120,29/6/2022,Positive,2022
80234,29/6/2022,Positive,2022
80211,29/6/2022,Neutral,2022
80014,29/6/2022,Negative,2022
80002,29/6/2022,Negative,2022
80014,29/6/2022,Positive,2022
80234,29/6/2022,Positive,2022
80204,29/6/2022,Positive,2022
80221,29/6/2022,Negative,2022
80120,29/6/2022,Neutral,2022
80234,29/6/2022,Negative,2022
80221,29/6/2022,Positive,2022
80234,29/6/2022,Neutral,2022
80221,29/6/2022,Neutral,2022
80016,29/6/2022,Positive,2022
80221,29/6/2022,Negative,2022
80234,29/6/2022,Positive,2022
80016,29/6/2022,Neutral,2022
80204,29/6/2022,Positive,2022
80238,29/6/2022,Neutral,2022
80238,29/6/2022,Positive,2022
80014,29/6/2022,Positive,2022
80219,29/6/2022,Positive,2022
80014,29/6/2022,Positive,2022
80016,29/6/2022,Positive,2022
80219,29/6/2022,Positive,2022
80016,29/6/2022,Positive,2022
80234,29/6/2022,Positive,2022
80002,29/6/2022,Positive,2022
80211,29/6/2022,Positive,2022
80219,29/6/2022,Neutral,2022
80211,29/6/2022,Positive,2022
80238,29/6/2022,Neutral,2022
80234,29/6/2022,Neutral,2022
80238,29/6/2022,Positive,2022
80234,29/6/2022,Positive,2022
80002,29/6/2022,Positive,2022
80120,29/6/2022,Positive,2022
80211,29/6/2022,Positive,2022
80238,29/6/2022,Positive,2022
80120,29/6/2022,Negative,2022
80234,29/6/2022,Positive,2022
80211,29/6/2022,Negative,2022
80002,29/6/2022,Positive,2022
80016,29/6/2022,Positive,2022
80016,29/6/2022,Negative,2022
80014,29/6/2022,Positive,2022
80002,29/6/2022,Negative,2022
80221,29/6/2022,Positive,2022
80016,29/6/2022,Neutral,2022
80211,29/6/2022,Neutral,2022
80204,29/6/2022,Negative,2022
80234,29/6/2022,Negative,2022
80204,29/6/2022,Neutral,2022
80016,29/6/2022,Neutral,2022
80002,29/6/2022,Negative,2022
80014,29/6/2022,Positive,2022
80016,29/6/2022,Negative,2022
80014,29/6/2022,Positive,2022
80120,29/6/2022,Positive,2022
80002,29/6/2022,Positive,2022
80204,29/6/2022,Positive,2022
80014,29/6/2022,Neutral,2022
80120,29/6/2022,Negative,2022
80120,29/6/2022,Positive,2022
80120,29/6/2022,Negative,2022
80204,29/6/2022,Positive,2022
80120,29/6/2022,Positive,2022
80014,29/6/2022,Positive,2022
80221,29/6/2022,Positive,2022
80234,29/6/2022,Positive,2022
80234,29/6/2022,Negative,2022
80016,29/6/2022,Neutral,2022
80234,29/6/2022,Neutral,2022
80014,29/6/2022,Neutral,2022
80014,29/6/2022,Positive,2022
80234,29/6/2022,Positive,2022
80016,29/6/2022,Neutral,2022
80014,29/6/2022,Positive,2022
80238,29/6/2022,Positive,2022
80002,29/6/2022,Negative,2022
80014,29/6/2022,Neutral,2022
80238,28/6/2022,Negative,2022
80014,28/6/2022,Positive,2022
80014,28/6/2022,Positive,2022
80234,28/6/2022,Negative,2022
80221,28/6/2022,Positive,2022
80234,28/6/2022,Negative,2022
80120,28/6/2022,Positive,2022
80221,28/6/2022,Positive,2022
80219,28/6/2022,Negative,2022
80120,28/6/2022,Neutral,2022
80234,28/6/2022,Negative,2022
80014,28/6/2022,Neutral,2022
80211,28/6/2022,Positive,2022
80238,28/6/2022,Positive,2022
80204,28/6/2022,Positive,2022
80238,28/6/2022,Positive,2022
80221,28/6/2022,Positive,2022
80014,28/6/2022,Positive,2022
80211,28/6/2022,Neutral,2022
80219,28/6/2022,Positive,2022
80002,28/6/2022,Negative,2022
80014,28/6/2022,Negative,2022
80234,28/6/2022,Positive,2022
80238,28/6/2022,Negative,2022
80238,28/6/2022,Positive,2022
80016,28/6/2022,Positive,2022
80002,28/6/2022,Neutral,2022
80204,28/6/2022,Neutral,2022
80002,28/6/2022,Positive,2022
80234,28/6/2022,Positive,2022
80211,28/6/2022,Positive,2022
80211,28/6/2022,Neutral,2022
80238,28/6/2022,Positive,2022
80221,28/6/2022,Positive,2022
80234,28/6/2022,Negative,2022
80014,28/6/2022,Positive,2022
80120,28/6/2022,Positive,2022
80219,28/6/2022,Positive,2022
80002,28/6/2022,Positive,2022
80014,28/6/2022,Neutral,2022
80120,28/6/2022,Positive,2022
80238,28/6/2022,Positive,2022
80221,28/6/2022,Positive,2022
80002,28/6/2022,Positive,2022
80016,28/6/2022,Neutral,2022
80234,28/6/2022,Positive,2022
80221,28/6/2022,Positive,2022
80234,28/6/2022,Neutral,2022
80204,28/6/2022,Positive,2022
80211,28/6/2022,Positive,2022
80219,28/6/2022,Positive,2022
80234,28/6/2022,Positive,2022
80204,28/6/2022,Positive,2022
80211,28/6/2022,Positive,2022
80014,28/6/2022,Positive,2022
80211,28/6/2022,Positive,2022
80204,28/6/2022,Positive,2022
80120,28/6/2022,Negative,2022
80204,28/6/2022,Positive,2022
80234,28/6/2022,Neutral,2022
80221,28/6/2022,Positive,2022
80002,28/6/2022,Positive,2022
80014,28/6/2022,Neutral,2022
80014,28/6/2022,Neutral,2022
80120,28/6/2022,Neutral,2022
80211,28/6/2022,Neutral,2022
80238,28/6/2022,Negative,2022
80221,28/6/2022,Neutral,2022
80002,28/6/2022,Positive,2022
80016,28/6/2022,Negative,2022
80221,28/6/2022,Neutral,2022
80002,27/6/2022,Neutral,2022
80120,27/6/2022,Positive,2022
80221,27/6/2022,Positive,2022
80014,27/6/2022,Positive,2022
80002,27/6/2022,Neutral,2022
80120,27/6/2022,Negative,2022
80002,27/6/2022,Positive,2022
80014,27/6/2022,Negative,2022
80120,27/6/2022,Neutral,2022
80238,27/6/2022,Negative,2022
80002,27/6/2022,Neutral,2022
80120,27/6/2022,Positive,2022
80221,27/6/2022,Positive,2022
80204,27/6/2022,Positive,2022
80221,27/6/2022,Neutral,2022
80014,27/6/2022,Positive,2022
80211,27/6/2022,Positive,2022
80234,27/6/2022,Positive,2022
80016,27/6/2022,Neutral,2022
80120,27/6/2022,Negative,2022
80234,27/6/2022,Negative,2022
80221,27/6/2022,Positive,2022
80120,27/6/2022,Positive,2022
80238,27/6/2022,Positive,2022
80014,27/6/2022,Positive,2022
80204,27/6/2022,Positive,2022
80204,27/6/2022,Negative,2022
80234,27/6/2022,Positive,2022
80120,27/6/2022,Positive,2022
80238,27/6/2022,Positive,2022
80204,27/6/2022,Positive,2022
80234,27/6/2022,Positive,2022
80204,27/6/2022,Positive,2022
80002,27/6/2022,Positive,2022
80238,27/6/2022,Neutral,2022
80120,27/6/2022,Negative,2022
80234,27/6/2022,Negative,2022
80238,27/6/2022,Positive,2022
80238,27/6/2022,Negative,2022
80204,27/6/2022,Positive,2022
80120,27/6/2022,Positive,2022
80219,27/6/2022,Positive,2022
80219,27/6/2022,Positive,2022
80120,27/6/2022,Positive,2022
80002,27/6/2022,Neutral,2022
80211,27/6/2022,Negative,2022
80120,27/6/2022,Neutral,2022
80014,27/6/2022,Negative,2022
80219,27/6/2022,Positive,2022
80016,26/6/2022,Negative,2022
80002,26/6/2022,Neutral,2022
80219,26/6/2022,Positive,2022
80238,26/6/2022,Positive,2022
80238,26/6/2022,Positive,2022
80002,26/6/2022,Neutral,2022
80219,26/6/2022,Negative,2022
80211,26/6/2022,Neutral,2022
80238,26/6/2022,Positive,2022
80234,26/6/2022,Positive,2022
80120,26/6/2022,Neutral,2022
80014,26/6/2022,Neutral,2022
80221,26/6/2022,Positive,2022
80204,26/6/2022,Negative,2022
80014,26/6/2022,Negative,2022
80204,26/6/2022,Negative,2022
80238,26/6/2022,Neutral,2022
80238,26/6/2022,Neutral,2022
80204,26/6/2022,Positive,2022
80120,26/6/2022,Neutral,2022
80211,26/6/2022,Positive,2022
80204,26/6/2022,Positive,2022
80204,26/6/2022,Positive,2022
80211,26/6/2022,Neutral,2022
80219,26/6/2022,Positive,2022
80219,26/6/2022,Positive,2022
80120,26/6/2022,Neutral,2022
80002,26/6/2022,Neutral,2022
80002,26/6/2022,Negative,2022
80221,26/6/2022,Positive,2022
80238,26/6/2022,Positive,2022
80002,26/6/2022,Neutral,2022
80120,26/6/2022,Positive,2022
80002,26/6/2022,Neutral,2022
80016,26/6/2022,Positive,2022
80211,26/6/2022,Negative,2022
80204,26/6/2022,Positive,2022
80002,26/6/2022,Neutral,2022
80219,26/6/2022,Positive,2022
80002,26/6/2022,Positive,2022
80211,26/6/2022,Positive,2022
80016,26/6/2022,Neutral,2022
80221,26/6/2022,Positive,2022
80211,26/6/2022,Positive,2022
80016,26/6/2022,Negative,2022
80219,26/6/2022,Positive,2022
80016,26/6/2022,Positive,2022
80211,26/6/2022,Positive,2022
80204,26/6/2022,Positive,2022
80211,26/6/2022,Positive,2022
80211,26/6/2022,Positive,2022
80238,26/6/2022,Neutral,2022
80234,26/6/2022,Positive,2022
80234,26/6/2022,Neutral,2022
80211,25/6/2022,Neutral,2022
80219,25/6/2022,Positive,2022
80016,25/6/2022,Negative,2022
80219,25/6/2022,Neutral,2022
80234,25/6/2022,Negative,2022
80234,25/6/2022,Negative,2022
80120,25/6/2022,Positive,2022
80120,25/6/2022,Positive,2022
80211,25/6/2022,Positive,2022
80002,25/6/2022,Negative,2022
80238,25/6/2022,Positive,2022
80002,25/6/2022,Positive,2022
80002,25/6/2022,Neutral,2022
80221,25/6/2022,Negative,2022
80234,25/6/2022,Negative,2022
80120,25/6/2022,Positive,2022
80014,25/6/2022,Positive,2022
80211,25/6/2022,Positive,2022
80211,25/6/2022,Neutral,2022
80204,25/6/2022,Positive,2022
80234,25/6/2022,Positive,2022
80211,25/6/2022,Positive,2022
80219,25/6/2022,Neutral,2022
80002,25/6/2022,Positive,2022
80002,25/6/2022,Negative,2022
80211,25/6/2022,Positive,2022
80016,25/6/2022,Neutral,2022
80221,25/6/2022,Negative,2022
80016,25/6/2022,Positive,2022
80204,25/6/2022,Neutral,2022
80016,25/6/2022,Positive,2022
80016,25/6/2022,Positive,2022
80211,25/6/2022,Positive,2022
80211,25/6/2022,Negative,2022
80016,25/6/2022,Positive,2022
80120,25/6/2022,Negative,2022
80120,25/6/2022,Positive,2022
80219,25/6/2022,Positive,2022
80238,25/6/2022,Neutral,2022
80238,25/6/2022,Neutral,2022
80204,25/6/2022,Neutral,2022
80120,25/6/2022,Neutral,2022
80221,25/6/2022,Positive,2022
80120,25/6/2022,Positive,2022
80002,25/6/2022,Neutral,2022
80002,25/6/2022,Positive,2022
80221,25/6/2022,Positive,2022
80002,25/6/2022,Positive,2022
80014,25/6/2022,Positive,2022
80211,25/6/2022,Neutral,2022
80221,24/6/2022,Positive,2022
80211,24/6/2022,Negative,2022
80016,24/6/2022,Positive,2022
80120,24/6/2022,Positive,2022
80234,24/6/2022,Neutral,2022
80234,24/6/2022,Positive,2022
80120,24/6/2022,Neutral,2022
80016,24/6/2022,Positive,2022
80002,24/6/2022,Neutral,2022
80016,24/6/2022,Positive,2022
80016,24/6/2022,Neutral,2022
80120,24/6/2022,Positive,2022
80016,24/6/2022,Positive,2022
80219,24/6/2022,Negative,2022
80219,24/6/2022,Positive,2022
80014,24/6/2022,Neutral,2022
80238,24/6/2022,Neutral,2022
80120,24/6/2022,Positive,2022
80120,24/6/2022,Positive,2022
80016,24/6/2022,Negative,2022
80221,24/6/2022,Positive,2022
80002,24/6/2022,Positive,2022
80016,24/6/2022,Positive,2022
80221,24/6/2022,Positive,2022
80120,24/6/2022,Neutral,2022
80120,24/6/2022,Neutral,2022
80234,24/6/2022,Positive,2022
80204,24/6/2022,Neutral,2022
80221,24/6/2022,Positive,2022
80016,24/6/2022,Neutral,2022
80014,24/6/2022,Negative,2022
80204,24/6/2022,Positive,2022
80002,24/6/2022,Neutral,2022
80016,24/6/2022,Positive,2022
80234,24/6/2022,Positive,2022
80234,24/6/2022,Positive,2022
80016,24/6/2022,Positive,2022
80014,24/6/2022,Negative,2022
80221,24/6/2022,Positive,2022
80014,24/6/2022,Negative,2022
80120,24/6/2022,Positive,2022
80221,24/6/2022,Positive,2022
80016,24/6/2022,Positive,2022
80120,24/6/2022,Positive,2022
80002,24/6/2022,Negative,2022
80234,24/6/2022,Neutral,2022
80211,24/6/2022,Negative,2022
80014,23/6/2022,Neutral,2022
80016,23/6/2022,Positive,2022
80238,23/6/2022,Positive,2022
80120,23/6/2022,Negative,2022
80219,23/6/2022,Neutral,2022
80016,23/6/2022,Negative,2022
80211,23/6/2022,Negative,2022
80014,23/6/2022,Positive,2022
80204,23/6/2022,Positive,2022
80002,23/6/2022,Positive,2022
80014,23/6/2022,Neutral,2022
80016,23/6/2022,Neutral,2022
80002,23/6/2022,Neutral,2022
80219,23/6/2022,Negative,2022
80219,23/6/2022,Negative,2022
80120,23/6/2022,Negative,2022
80014,23/6/2022,Positive,2022
80002,23/6/2022,Neutral,2022
80016,23/6/2022,Positive,2022
80221,23/6/2022,Positive,2022
80211,23/6/2022,Positive,2022
80016,23/6/2022,Positive,2022
80204,23/6/2022,Positive,2022
80016,23/6/2022,Positive,2022
80221,23/6/2022,Neutral,2022
80204,23/6/2022,Positive,2022
80211,23/6/2022,Positive,2022
80002,23/6/2022,Positive,2022
80238,23/6/2022,Positive,2022
80234,23/6/2022,Positive,2022
80238,23/6/2022,Positive,2022
80002,23/6/2022,Positive,2022
80221,23/6/2022,Positive,2022
80014,23/6/2022,Neutral,2022
80204,23/6/2022,Positive,2022
80211,23/6/2022,Neutral,2022
80014,23/6/2022,Positive,2022
80211,23/6/2022,Positive,2022
80002,23/6/2022,Positive,2022
80014,23/6/2022,Positive,2022
80219,23/6/2022,Positive,2022
80234,23/6/2022,Positive,2022
80204,23/6/2022,Neutral,2022
80014,23/6/2022,Positive,2022
80002,23/6/2022,Positive,2022
80238,23/6/2022,Positive,2022
80016,23/6/2022,Neutral,2022
80016,23/6/2022,Negative,2022
80238,23/6/2022,Positive,2022
80238,22/6/2022,Positive,2022
80238,22/6/2022,Positive,2022
80238,22/6/2022,Negative,2022
80219,22/6/2022,Positive,2022
80204,22/6/2022,Neutral,2022
80002,22/6/2022,Positive,2022
80120,22/6/2022,Negative,2022
80002,22/6/2022,Negative,2022
80014,22/6/2022,Negative,2022
80219,22/6/2022,Positive,2022
80219,22/6/2022,Positive,2022
80002,22/6/2022,Negative,2022
80238,22/6/2022,Neutral,2022
80120,22/6/2022,Neutral,2022
80234,22/6/2022,Positive,2022
80219,22/6/2022,Positive,2022
80234,22/6/2022,Neutral,2022
80120,22/6/2022,Positive,2022
80014,22/6/2022,Neutral,2022
